adult,budget,id,imdb_id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count
False,0,68712,tt1247400,en,The Lazarus Papers,"Lonny Smith, a young man with a suitcase full of money, who might drop dead at any moment is searching for love with each dying breath even if he has to pay for it...",1.446887,2009-12-31,0.0,90.0,Released,Who say you only die once?,The Lazarus Papers,False,4.6,8.0
False,2000000,86215,tt2088923,en,The Cloth,Action/horror story centered on a secret organization formed by the Catholic Church to counteract the rising number of cases of demonic possessions across the country. The story follows a young godless man who is being recruited into the cloth in order to prepare a new generation with the tools needed to stop the rise of the ultimate evil; Beelzebub.,3.733898,2012-10-28,0.0,88.0,Released,"The battle for your soul, has begun!",The Cloth,False,1.9,12.0
False,0,71392,tt1781947,en,Vampire Boys,"Jasin and his vampire brood's time is running out. In order for them to survive, Jasin needs to find a mortal to turn into a vampire to spend eternity with. Los Angeles provides plenty of young candidates. The brood has their eyes set on Tara, a young, gorgeous blond college student. Tara is open to the idea of becoming a vampire, but someone else enters the picture to disrupt the brood's plans. Caleb, a fresh face college student new to Los Angeles, keeps dreaming of a mysterious stranger. At school, Caleb meets the stranger, Jasin, and they have an instant connection. The problem is that time is short, and Jasin needs to convince Caleb that eternity as a vampire can be a very sweet life.",0.220052,2011-01-01,0.0,70.0,Released,,Vampire Boys,False,4.5,4.0
False,0,19725,tt0103927,en,Carry On Columbus,Christopher Columbus believes he can find an alternative route to the far East and persuades the King and Queen of Spain to finance his expedition...,2.59193,1992-10-02,0.0,91.0,Released,,Carry On Columbus,False,3.4,15.0
False,0,142758,tt1558256,en,Deadly Renovations,"When a small house flipping group discovers that their Hotel project may contain millions of cash hidden somewhere within, the project turns deadly.",0.045141,2010-01-09,0.0,0.0,Released,It's all in the plan,Deadly Renovations,False,3.0,1.0
False,4000000,25151,tt1131742,en,Mutants,"The greedy Braylon owns the Just Rite Sugar Company and has hired the unethical scientist Sergei to conduct an experiment to make an addictive sugar stronger than heroin or nicotine to increase his sales. Sergei uses invisible people as test subjects, like beggars, addicted junkies and illegals, in the clandestine Shadow Rock Mill. When Braylon's men mistakenly kidnap Ryan, who is the brother of his secretary Erin and son of his security chief Griff, and Hannah, the youngster becomes an important non-contaminated subject. However, Erin receives some mysterious e-mails from the unknown Cinderella with a picture of Ryan and a hint that he might be in Shadow Rock and together with her father, they decide to seek out Ryan.",2.77735,2008-10-31,0.0,90.0,Released,,Mutants,False,2.3,5.0
False,200,123389,tt1640220,en,Mr. Hush,"What is the ultimate horror? For Holland Price, it is losing everything he loves. Holland is a devoted family man whose life is turned upside-down by a horrifying figure one Halloween night.  Holland spends ten years searching the country, filled with self-torment and suffering, as he is haunted by his nightmares of that terrible night. He is drawn back to the small town of Layton, PA where he finds work in a restaurant owned by his friend, Mac. There he meets Debbie and begins to regain stability and peace in his life. But once his life adjusts to normal, Mr. Hush and his henchman, Stark, arrive. Driven by a lifetime of hatred toward the Price family, Mr. Hush continues to taunt Holland. But why? Follow our hero on his emotional rollercoaster ride as he descends into a dank and villainous world to see the face of darkness for what it is the face of Mr. Hush.  Two men, fueled by love lost, collide in this chilling battle of good vs. evil.",1.553125,2010-08-01,0.0,85.0,Released,Fear what evil lurks in the shadows,Mr. Hush,False,1.2,6.0
False,100000,239628,tt0439532,en,Dead End Road,"Detective Burt Williams has been on the trail of the infamous ""Poe killer"" for nearly three years. The most recent abduction of fashion model Heather Makepiece prompts state authorities to bring in the FBI. Burt's daughter Kris Williams, a homicide agent for the FBI, along with her partner Sean Michaels take over. Burt reluctantly steps down from the case and retires. For the next seven months the ""Poe Killer"" continues his murderous rampage, until Kris discovers that the killer uses internet chat rooms to seduce his prey. She logs in as Annabel Lee and sure enough, he contacts her. With the help of Larry the tech guy, she sets up a meeting at a nearby bowling alley. But, when things go wrong and Kris is abducted and her partner Sean is slaughtered, it becomes a race against time for Burt and ex-partner Grace Andrews to find Kris before she becomes the next victim of the ""Poe Killer"".",0.237293,2004-11-26,0.0,94.0,Released,,Dead End Road,False,0.0,0.0
False,0,41614,tt0183306,ur,Jinnah,"Biography of Mohammed Ali Jinnah, the founder of modern Pakistan is told through flashbacks as his soul tries to find eternal rest. The flashbacks start in 1947 as Jinnah pleads for a separate nation from the Muslim regime, infuriating Lord Mountbatten. Mountbatten then tries to enlist Gandhi & Nehru to persuade Jinnah to stop his efforts. Gandhi sides with Jinnah, which upsets Nehru. However, Jinnah turns down the offer to become prime minister and the film takes another slide back to 1916, which reveals all of the political implications that have occurred.",2.61248,1998-11-07,0.0,110.0,Released,"He fought for justice, and made Pakistan.",Jinnah,False,6.5,4.0
False,0,238923,tt2990836,it,L'arte della felicità,"Sergio driving a taxi in a white Naples overflowing sadness and garbage. Pouring rain leads her clients through the city trying to process the death of his brother, who started ten years earlier for Tibet and never returned. A pop singer, a recycler of fragments of life, a radio announcer, an old uncle, alternate seats on its bearing, each in its own way, a trace of his brother loved. Stubborn not to go over and get lost in an endless race, Sergio is overwhelmed by memories and the music produced in pairs with Alfredo, which in Buddhism and in its foundations had found the strength to cope with the disease. Those notes that he believed buried and laid to always return overbearing and demanding a soundboard that resonate and express his being sound. Putting his hand on the piano, Sergio Alfredo feel again, giving the past with the present and realizing itself in the feeling.",1.884509,2013-11-21,0.0,82.0,Released,,The Art of Happiness,False,8.0,21.0
False,0,38963,tt1193460,ko,바르게 살자,"Jeong Do-man is a low-ranking traffic cop whose tendency to do things ""by the book"" sometimes gets him in trouble, such as when he pulls over his new boss, newly instated police chief Lee Seung-man, and issues him with a traffic ticket. Though surprised and annoyed by the unexpected fine, the police chief has bigger problems; the town of Sampo has been hit by a string of bank robberies, and to reassure the public he decides to carry out a realistic drill which will demonstrate the police force's capability. Do-man is chosen to act out the part of the bank robber, but with his usual fastidious attention to detail he sets out to commit the perfect crime.",1.066558,2007-08-18,14961069.0,102.0,Released,,Going by the Book,False,7.5,23.0
False,0,40127,tt0444759,th,Art Of The Devil,"A pregnant woman is abandoned by her lover. Enraged, she goes to a witch doctor and uses black magic to have her ex and his family killed, only for another woman claiming to be her lover's secret mistress to claim his inheritance and move into his house with her children. Not long after that, inexplicable things happen to that family and, one by one, they begin to die.",1.01079,2004-05-14,0.0,96.0,Released,,Art of the Devil,False,5.4,10.0
False,15000,325592,tt3104062,en,Camp Belvidere,Camp Belvidere is a lesbian romance set in the 1950s about the coming of age of Camp Leader Rose and her forbidden encounter with Nurse Gin. It depicts the journey and evolution of a friendship into a romance between two women when their rapport would have been unlikely.,0.679885,2014-01-01,0.0,38.0,Released,,Camp Belvidere,False,8.0,3.0
False,0,342765,tt4329800,pl,Carte Blanche,"The true story of a high-school history teacher who decides to hide a progressive sight loss from everyone surrounding him - his colleagues, pupils, even the ones who really care about him, because of the fear of losing his job and trying to save his dignity. Due to a genetic disorder, Kacper is faced with a very real possibility of permanent blindness. Initially heartbroken, he attempts to hide his health problems from his bosses driven by his desire to keep his job and to help his students with the final exams. The only person who knows about Kacper's problem is his best friend Wiktor. Meanwhile, Kacper enters a relationship with his colleague Ewa, and tries to help a rebel student Klara, who hides a secret of her own.",0.314174,2015-01-23,0.0,106.0,Released,,Carte Blanche,False,5.6,6.0
False,0,137700,tt2393787,pl,Dzień Kobiet,"Helina, a modest checkout assistant at the Butterfly retail chain, dreams about getting a better life for herself and her daughter. An opportunity presents itself when Helina becomes a store manager. However, she soon discovers that the price for better wages and an improved standard of living is dishonesty, employee exploitation, and fraud.",0.195583,2012-05-08,0.0,90.0,Released,,Women's Day,False,8.0,2.0
False,0,40701,tt0923779,ja,ラブ・マイ・ライフ,"Ichiko and Eri are two beautiful Japanese university students who are in a lesbian relationship. Ichiko comes out to her father who tells her he is also gay and her mother was a lesbian. Her best friend is gay too, though he has a female who is after him. Their liaison is very intense, but Eri suggests a temporary separation so she can concentrate on her law studies. The break from their affair is difficult for Ichiko to deal with. But Eri soon sorts out her priorities.",0.438354,2006-12-09,0.0,96.0,Released,,Love My Life,False,5.4,4.0
False,0,4398,tt0498525,de,Lissi und der wilde Kaiser,"The plot concerns a yeti who makes a pact with the devil to kidnap the most beautiful girl in the world. This turns out to be the Princess Lissi, who is clearly the Austrian Princess and later Empress Elisabeth of Bavaria, and much of the film is taken up with subplots related to the court and to the romantic relationship between Elisabeth and her husband. The film is thus a comic parody of the Sissi films.",3.387671,2007-10-24,0.0,85.0,Released,,Lissi and the Wild Emperor,False,5.7,57.0
False,0,72589,tt1428436,de,3faltig,"Hage, the Holy Spirit, is writing a musical, when Jesus returns to earth at Christmas to prepare the apocalypse. To prevent this, Hage tries to convince him that mankind is worth saving with the help of a beautiful striptease dancer.",1.079744,2010-10-21,0.0,0.0,Released,,3nity,False,5.9,6.0
False,0,21784,tt0904049,cs,Ekusute,"An aspiring hair dresser (Kuriyama) becomes the infatuation of a tricophilic man who sells hair extensions to nearby hair salons. The source of the hair is the corpse of a girl whose dead body continues to grow beautiful, voluminous, black hair that comes alive, driving those who use the extensions insane or killing them.",1.341795,2007-02-17,0.0,108.0,Released,,Exte: Hair Extensions,False,6.0,25.0
False,0,4580,tt0073196,fr,Je t'aime moi non plus,A waitress with boyish looks and the gay driver of a garbage truck fall in love.,0.690072,1976-03-10,0.0,90.0,Released,"I Love You, I Don't",Je t'aime moi non plus,False,7.7,10.0
False,0,71002,tt0065000,fr,Slogan,"Commercial director Serge Faberge (Serge Gainsbourg) is having an affair with Evelyne (Jane Birkin), the 18 year old fiancee of friend Hugh (James Mitchell). His own pregnant wife Francoise (Andréa Parisy) usually does not mind his dalliances, until he actually walks out on her and their newborn baby to move in with Evelyne. The shoe is on the other foot when dashing stuntman Dado (Gilles Millinaire) catches Evelyne's eye in Venice.",2.07075,1969-07-27,0.0,90.0,Released,,Slogan,False,6.0,2.0
False,0,14021,tt0451010,ja,着信アリ2,"In Japan, the daycare teacher Kyoko Okudera is convinced by her colleague and friend Madoka to visit her boyfriend Naoto Sakurai in the restaurant where he works instead of studying as planned. When the owner Mr. Wang answers his daughter's mobile phone, he receives a message telling him that he would die in an accident in the kitchen. This immediately comes true",2.327253,2005-02-05,0.0,105.0,Released,,One Missed Call 2,False,5.6,30.0
False,0,55470,tt0978797,ja,着信アリFinal,"Emiri, a timid high school girl, is bullied mercilessly by her classmates, but when her friend, Asuka, stands up for her, Asuka becomes the target of the bullying instead. Emiri, not wanting to be bullied again, avoids Asuka. Worn down, Asuka attempts to commit suicide, but is saved by the school janitor and remains in a comatose state in the hospital.",2.513257,2006-06-24,0.0,109.0,Released,,One Missed Call 3: Final,False,4.9,20.0
False,0,9878,tt0074236,en,The Boy in the Plastic Bubble,"Based on a true story, Tod Lubitch is born with a deficient immune system (which is unlike being born with AIDS). As such, he must spend the rest of his life in a completely sterile environment. His room is completely hermetically sealed against bacteria and virus, his food is specially prepared, and his only human contact comes in the form of gloved hands. The movie follows his life into a teenager",1.756032,1976-11-12,0.0,96.0,Released,A lifetime of loneliness...Or one day of love,The Boy in the Plastic Bubble,False,5.8,26.0
False,0,302348,tt3204734,en,Allies,"August 1944 two months after D-Day, the Allies are advancing across France. A team of British and American commandos are dropped behind enemy lines on a secret mission to ambush a German Officer and steal maps charting the location of the enemy artillery along the front line.",5.069033,2014-11-01,0.0,90.0,Released,United We Stand,Allies,False,5.3,7.0
False,0,317952,tt4126304,en,Cartel Land,"In the Mexican state of Michoacán, Dr. Jose Mireles, a small-town physician known as ""El Doctor,"" shepherds a citizen uprising against the Knights Templar, the violent drug cartel that has wreaked havoc on the region for years. Meanwhile, in Arizona's Altar Valley—a narrow, 52-mile-long desert corridor known as Cocaine Alley—Tim ""Nailer"" Foley, an American veteran, heads a small paramilitary group called Arizona Border Recon, whose goal is to halt Mexico’s drug wars from seeping across our border.",4.889765,2015-07-03,0.0,100.0,Released,,Cartel Land,False,7.4,160.0
False,700,27122,tt0485857,en,The Attic,"Emma has a strong aversion towards her family’s new house, especially the attic. After moving in, she becomes miserable and reclusive. The rest of her family also seems unhappy and unsettled. The situation escalates one day when Emma is in the attic alone. All of a sudden someone who looks exactly like Emma attacks her viciously.",1.240934,2008-01-15,0.0,88.0,Released,,The Attic,False,3.8,15.0
False,250000,85657,tt1738366,en,The Dynamiter,"All fourteen-year-old Robbie Hendrick ever wanted was a family. Yet as another Mississippi summer begins, his wayward mother has run off again fearing a breakdown and he's left to burn the days caring for his half brother, Fess. As the deep days and nights pass without her return and with older brother Lucas dangerously in their lives again, Robbie must face the fact that his dream of a family may only be a dream and he might just lose the only family he's ever had: Fess.",0.907111,2011-10-21,0.0,73.0,Released,,The Dynamiter,False,6.6,13.0
False,0,228606,tt2401789,en,The Secret Village,"Greg,an unsuccessful screenwriter and Rachel,a beautiful journalist research an outbreak of mass hysteria in a small village. They start to uncover a secret about ergot poisoning that has affected this village for years. But the cult activity has been kept a secret by the locals and when Greg disappears, Rachel is left alone to unravel the mystery and save their lives.",1.072757,2013-10-18,0.0,90.0,Released,Two strangers research a mysterious outbreak of mass hysteria in a small village.,The Secret Village,False,2.4,11.0
False,0,154537,tt2056520,en,Arcadia,"Greta's dad Tom is moving the family cross-country in a dented station wagon, promising a California paradise to his kids. All that's missing is Mom.",4.329041,2012-02-13,0.0,91.0,Released,,Arcadia,False,6.0,10.0
False,0,241071,tt1877688,en,Brightest Star,A recent college graduate sets out to win back the girl of his dreams.,1.158604,2014-01-31,0.0,80.0,Released,,Brightest Star,False,4.5,11.0
False,0,136928,tt2294619,en,First Winter,"When winter begins, life is serene for a group of new-age Brooklynites living in a remote country farmhouse. Sex, drugs, yoga, and organic cooking absorb their days, safely tucked away from the stresses of urban life. But when a blackout of apocalyptic proportions strands them with no heat and no electricity during the coldest winter on record, their utopian commune is breached by anxiety and their idyllic harmony begins to lose its tune. As time wears on and the food supply dwindles, power struggles, jealousy, and desire threaten the group's ability to work together in order to survive.",0.129207,2012-10-11,0.0,91.0,Released,No Escape,First Winter,False,4.0,1.0
False,0,19445,tt0417053,en,Placebo: Soulmates Never Die: Live in Paris 2003,"Track list : 1. Bulletproof Cupid, 2. Allergic (To Thoughts Of Mother Earth), 3. Every You Every Me, 4. Bionic, 5. Protégé Moi, 6. , 7. Bitter End, 8. Soul Mates, 9. Black-Eyed, 10. I'll Be Yours, 11. Special Needs, 12. English Summer Rain, 13. Without You I'm Nothing, 14. This Picture, 15. Special K, 16. Taste In Men, 17. Slave To The Wage, 18. Peeping Tom, 19. Pure Morning, 20. Centrefolds, 21. Where Is My Mind?",0.403918,2003-10-18,0.0,120.0,Released,,Placebo: Soulmates Never Die: Live in Paris 2003,True,6.0,3.0
False,0,61527,tt1394211,en,Helena from the Wedding,"Newlyweds Alex and Alice host a New Year's Eve party for their closest friends at a remote cabin in the mountains. However, when an unexpected guest shows up, the group's facades begin to crumble.",0.671563,2010-11-12,0.0,89.0,Released,,Helena from the Wedding,False,5.0,2.0
False,0,86000,tt2082180,ko,오직 그대만,"Cheol-Min, a man with a dark, picks up a part-time night job as a parking lot attendant. He sits in the tiny pay booth in the parking lot and stares at the small television. A woman named Jung-Hwa walks into the booth. Cheol-Min realizes the woman is blind and she is confusing him for the parking attendant who worked there previously.  Nevertheless, the woman comes back on another night to watch the same television drama series. Cheol-Min starts becoming attached to Jung-Hwa and they find out they are connected by the same incident in the past.",4.149212,2011-10-20,0.0,108.0,Released,,Always,False,7.5,55.0
False,0,49960,tt1430620,en,Kiss the Abyss,"When a young woman is brutally killed by an intruder, her husband and estranged father conspire to bring her back from the dead with the help of a mysterious desert dweller. Soon after she awakens, she begins to realize that something is horribly wrong...",0.121757,2012-11-14,0.0,88.0,Released,Death is Only the Beginning...,Kiss the Abyss,False,6.0,2.0
False,0,69599,tt0088107,cn,Sheng gang qi bing,"An ultra-violent and ultra-gritty tale of desperate Chinese would-be jewel thieves hoping to make a quick, effortless score in Hong Kong. Naturally, things go afoul, and the gang must hide out until the heat dies down, besmirched with the blood of an undercover cop. A progenitor of sorts of both ""City on Fire"" and ""Reservoir Dogs,"" but lacking the romantic melodrama of the former and the hipster staginess of the latter. Winner of Hong Kong Film Awards for both Best Film and Best Director. Spawned a franchise with three sequels.",0.979872,1984-07-11,0.0,100.0,Released,,Long Arm of the Law,False,6.3,8.0
False,0,294222,tt2318268,en,Mantervention,"Spencer turns to his best friend who's planned an unorthodox ""mantervention"" filled with debauchery to convert him from hopeless romantic to forever player, and in the process they discover that being in love is not so bad after all.",1.104738,2014-07-15,0.0,99.0,Released,Get over the ex... and #ontothenext.,Mantervention,False,5.5,12.0
False,0,98068,tt1791576,en,Pilgrim Song,"Seeking escape from his stalled relationship and unhappy place in the world, a recently pink-slipped music teacher sets out to hike Kentucky's Sheltowee Trace Trail. Among the verdant hills of Appalachia, he encounters various strange characters and becomes the reluctant companion of a gregarious father and son who ultimately help him rediscover what he's been missing.",0.06516,2012-03-10,0.0,113.0,Released,,Pilgrim Song,False,5.0,1.0
False,0,98532,tt1451632,en,Sensation,"Man-boy farmer Donal discovers that his father has suddenly passed away. Now on his own, Donal attempts to lose his virginity by hiring a prostitute to help him get out of his rut. And so he meets Kim, an aging Kiwi escort. After engaging in a strictly sexual encounter, their relationship soon progresses into a lusty romance, then to a business enterprise between two partners. Through these exploits, Donal and Kim provide each other with a sense of love and belonging that neither experienced beforehand.",0.975404,2011-11-04,0.0,107.0,Released,,Sensation,False,3.7,3.0
False,0,288424,tt3243464,en,Shock Value,Struggling 'B' movie Director blackmails a serial killer to be the star of his next film.,0.704106,2014-08-01,0.0,91.0,Released,,Shock Value,False,5.9,11.0
False,40000000,256040,tt2631186,te,Baahubali: The Beginning,"The young Shivudu is left as a foundling in a small village by his mother. By the time he’s grown up, it has become apparent that he possesses exceptional gifts. He meets the beautiful warrior/princess Avanthika and learns that her queen has been held captive for the last 25 years. Shividu sets off to rescue her, discovering his own origins in the process.",11.80967,2015-07-10,100000000.0,159.0,Released,,Baahubali: The Beginning,False,7.5,138.0
False,0,189019,tt2375791,fr,La Fleur de l'âge,"Gaspard Dassonville may be 63 but he stubbornly refuses to show his age. A well-known television producer, he amuses himself with women who are half his age, and life has never felt so good. Then, one day, his age catches up with him with a vengeance, when he is forced to take care of his elderly father Hubert. An indomitable oldster, Hubert soon manages to unsettle his son’s illusory youth, but things take an unexpected turn when a care assistant with a colorful imagination comes between them...",0.893268,2013-05-01,0.0,83.0,Released,,La Fleur de l'âge,False,6.3,8.0
False,0,16808,tt1000095,en,Pokémon Ranger and the Temple of the Sea,"On their way through the Battle Frontier, Ash and friends meet up with a Pokémon Ranger who's mission is to deliever the egg of Manaphy to a temple on the ocean's floor. However, a greedy pirate wants the power of Manaphy to himself.",2.789398,2006-07-15,0.0,107.0,Released,,Pokémon Ranger and the Temple of the Sea,False,5.6,33.0
False,0,97938,tt2231251,en,Heart of the Country,"With her husband jailed for Wall Street-based fraud, Faith has to leave behind her luxury life in New York to return home to North Carolina and the widower father and dutiful older sister she left behind.  Together, they have to deal with the buried emotions of sudden death of Faith’s mother years ago, and learn to be a family again.  Like the Prodigal story, Heart of the Country is a tale of a father’s unconditional love.  He simply wants a relationship with his children, and once that relationship is restored, he begins to create healing for his broken daughter.  Her marriage has to be rebuilt, her belief in herself, and her peace with her mother’s death all come together through the quiet, selfless guidance of her loving father.  The novel, written by Rene Gutteridge from the original screenplay by filmmaker John Ward, takes us from the glamour of Manhattan to the open beauty of the fields of rural Columbus County, North Carolina as the timeless tale of the Prodigal Son is reborn!",1.0927,2013-08-19,0.0,87.0,Released,,Heart of the Country,False,6.0,12.0
False,1500000,26676,tt0127045,en,Neon Maniacs,"A group of teenagers in San Francisco discover a nest of homicidal monsters living in a tower of the Golden Gate Bridge, but when they try to tell authorities, no one believes them.",0.506196,1986-11-14,0.0,91.0,Released,There are twelve good reasons to be afraid of the dark. And every one of them is a killer.,Neon Maniacs,False,4.8,6.0
False,0,258305,tt3076106,en,Hunt for the Labyrinth Killer,"Young, ace assistant DA, Shelby Cook, works with driven cop, Mike Holland, to catch Daedalus, a serial killer infamous for luring his victims to their deaths through labyrinth traps. Three innocent men have already taken the fall for Daedalus and when Daedalus strikes again, Shelby finds herself defending the latest man accused, a retired and respected judge--who also happens to be her own father.",0.921705,2013-08-03,0.0,87.0,Released,,Hunt for the Labyrinth Killer,False,6.3,2.0
False,0,324819,tt4082466,cs,Danielův svět,Daniel is a young man. Daniel is a student and a writer. Also Daniel is a pedophile. He is in love and makes no secret of his sexual orientation; even not in front of the parents of his beloved boy. Daniel has never hurt any child. What is the way of the most intimate of feelings in Daniel's and his friends' heart? The film introduces the rises and falls of people living with pedophilia. It portrays Daniel and the Czech community of pedophiles. It narrates a story of forbidden love and a constant struggle to come to terms with oneself and the society.,0.056855,2015-02-19,0.0,75.0,Released,Soon you will be able to test your tolerance,Daniel's World,False,4.0,1.0
False,0,292795,tt3526408,en,"Gus - Petit oiseau, grand voyage","Yellowbird lives in the ruins of an old house. He lacks the confidence to leave his home, no matter how much Bug, his labybird friend, tries to convince him to go out into the world. Attempts to toughen him up have had little success, so Bug seizes an opportunity that leaves Yellowbird unexpectedly finding himself the new leader of the flock that is migrating to Africa. Still, lacking faith in his own abilities and with danger and imminent failure lurking around every corner, our feathered hero is forced to either find the strength required to work with the team or bow out and stay hidden away forever.",2.308762,2014-11-06,0.0,90.0,Released,...Ready for take off,Yellowbird,False,4.9,11.0
False,0,266047,tt2147521,en,Snow in Paradise,Hard-hitting character study that's based on the real story of one man's journey to control his violence through religion. It takes us from the blood soaked East End of London to the world of the Islamic whirling dervishes.,1.217634,2015-02-13,0.0,88.0,Released,,Snow in Paradise,False,4.4,9.0
False,0,278837,tt2649194,en,I Am Steve McQueen,"""I Am Steve McQueen"" tells the incredible life story of this legendary actor, racer, and cultural icon. Extensive interviews, movie clips, archival footage and sound bites chronicle his extraordinary career while focusing on the correlation between his on-screen and off-screen experiences. Narrated by Robert Downey Jr.",0.853402,2014-06-24,0.0,90.0,Released,King Of Cool,I Am Steve McQueen,False,5.6,7.0
True,0,44781,tt0322232,cn,發電悄嬌娃,"Electrical Girl centers around a horny young woman who has electrical genitals. When young Jan gets sexually aroused, she emits bolts of electricity from various orifices. Any unfortunate males in the vicinity of her nude form invariably end up singed and smoky, and that’s if they’re lucky. It also seems that Jan sees visions of lottery balls as she climaxes. In order to have a premonition of all six lottery balls, Jan sets out to find a lover who can really rock her world.",0.001803,2001-04-26,0.0,89.0,Released,,Electrical Girl,False,0.0,0.0
False,0,258614,tt2966760,en,Pantani: The Accidental Death of a Cyclist,"In 1998 Marco Pantani, the most flamboyant and popular cyclist of his era, won both the Tour de France and Giro d'Italia, a titanic feat of physical and mental endurance that no rider has repeated since. He was a hero to millions, the saviour of cycling following the doping scandals which threatened to destroy the sport. However, less than six years later, aged just 34, he died alone, in a cheap hotel room, from acute cocaine poisoning. He had been an addict for five years. This is the story of the tragic battles fought by the most important Italian cyclist of his generation; man verses mountain, athlete verses addiction, Marco Pantani verses himself.",0.522332,2014-02-17,0.0,90.0,Released,Every man has his own mountain to climb,Pantani: The Accidental Death of a Cyclist,False,6.5,14.0
False,0,284286,tt3062976,en,Learning to Drive,"As her marriage dissolves, a Manhattan writer takes driving lessons from a Sikh instructor with marriage troubles of his own. In each other's company they find the courage to get back on the road and the strength to take the wheel.",10.405088,2014-08-21,3447633.0,105.0,Released,It's never too late to begin a new adventure.,Learning to Drive,False,6.1,79.0
False,0,199273,tt2991934,en,Spaghetti Story,"Nowadays, four Italian young adults longing to change their lives, yet stuck upon the shelf: Valerio and Kookie, dreaming of their big break, yet still not being independent; Giovanna and Serena, pretending to be adult, yet never having dared to live. Then, the encounter with Mei Mei, a young Chinese prostitute, shines a light on the truth: the gain of one’s freedom is, above all, an inside job.",0.413702,2013-12-18,0.0,83.0,Released,,Spaghetti Story,False,6.7,3.0
False,0,69550,tt1501298,ta,கற்றது தமிழ்,"A young Tamil-postgraduate, who, frustrated with the circumstances and futility of his job, slowly loses his mental balance and becomes a psychopath.",0.252479,2007-10-06,0.0,147.0,Released,,Kattradhu Thamizh,False,6.9,5.0
False,0,107426,tt0076247,es,Julio comienza en julio,This is the story of a teenager at the turn of the century in the conservative higher classes of Chile and the initiation rites in his society.,0.006964,1979-12-01,0.0,120.0,Released,,Julio Begins in July,False,7.2,5.0
False,0,30299,tt0050085,en,The 27th Day,"Five individuals from five nations, including the ""Superpowers,"" USA, USSR, and China, suddenly find themselves on an alien spacecraft. An alien gives each a container holding capsules. No power on earth can open a given container except a mental command from the person to whom it is given. Each person has been provided with the power of life and death.",0.261083,1957-01-07,0.0,75.0,Released,Terror from Outer Space!,The 27th Day,False,6.1,7.0
False,0,138550,tt1920996,en,La máquina que hace estrellas,"Pilo is a 10-year-old boy who lives with his mother in a small house on an asteroid near a giant blue planet. Every night Pilo stares at the stars from his balcony. According to his grandfather, there is a machine that generates stars every night, and if one day it goes off and the stars go blue, a member of his family will be the one to repair the machine. Pilo daydreams about the legend and looks forward to the day he can join his grandpa in repairing the machine. He doesn't suspect that when it happens, he will be on his own. Pilo will experience a great adventure on his way to repairing the machine, so that the stars can go back to the ad infinitum. This trip will change him completely and for good, confronting the family destiny, becoming man and hero. An unusual blend of 3D animation and sci-fi film for the whole family.",0.344831,2012-08-30,0.0,80.0,Released,,The Star Making Machine,False,4.5,2.0
False,0,81549,tt0263438,tr,Her Şey Çok Güzel Olacak,"When Altan swipes prescription drugs from his brother Nuri's pharmacy, they soon find themselves on a dangerous but funny road trip to get rid of the stuff and escape the mafiosi Altan tried to double-cross. Along the way, the brother who are compete opposites finally bond.",0.750959,1998-11-27,0.0,107.0,Released,,Everything's Gonna Be Great,False,8.0,11.0
False,0,69326,tt1666700,ja,Gosurori shokeinin,"Yuki lives at home in peace until one day a unit of assassins breaks in and kill her mother. In order to revenge herself Yuki becomes a demon of vengeance by donning gothic lolita clothing, using a parasol as a deadly weapon, and executing the guilty in God's name.",0.644851,2010-09-04,0.0,88.0,Released,Revenge is sweet,Gothic & Lolita Psycho,False,5.1,8.0
False,0,197297,tt0261739,tr,Hudutların Kanunu,"In order to keep his ailing son alive, an impoverished man agrees to sneak a herd of sheep across the border.",0.199247,1966-10-04,0.0,74.0,Released,,Law of the Border,False,5.6,4.0
False,0,257249,tt1802529,en,The Human Experiment,A documentary that explores the potential dangers of toxic chemicals in consumer products and the recent spike in unexplained health phenomena.,1.108435,2013-11-23,0.0,91.0,Released,Welcome to the lab.,The Human Experiment,False,6.0,6.0
False,0,342052,tt4450170,en,"Return to the Philippines, the Leon Cooper Story",A World War II veteran returns to the Philippines to boost efforts to recover the remains of American GIs still listed as missing in action.,0.049112,2015-05-25,0.0,65.0,Released,,"Return to the Philippines, the Leon Cooper Story",False,0.0,0.0
False,0,108497,tt0294592,tr,Autumn Tale,,0.106275,2000-09-18,0.0,0.0,,,Autumn Tale,False,6.0,1.0
False,0,244776,tt2723576,en,The Sleepwalker,"A young couple, Kaia and Andrew, are renovating Kaia's secluded family estate. Their lives are violently interrupted when unexpected guests arrive. The Sleepwalker chronicles the unraveling of the lives of four disparate characters as it transcends genre conventions and narrative contrivance to reveal something much more disturbing.",2.024245,2014-01-20,0.0,92.0,Released,,The Sleepwalker,False,4.1,7.0
False,0,339065,tt3162938,en,The True Cost,Film from Andrew Morgan.  The True Cost is a documentary film exploring the impact of fashion on people and the planet.,2.796878,2015-05-29,0.0,92.0,Released,Who Pays the Price for Our Clothing?,The True Cost,False,7.7,60.0
False,3500000,289510,tt3461252,ar,الفيل الأزرق,"Psychiatrist Dr. Yehia returns to El-Abbaseya Hospital five years after the death of his family. His return coincide with the arrival of a new patient, Sherif, a friend from college, who is accused of murder.",0.945722,2014-07-28,0.0,170.0,Released,,The Blue Elephant,False,6.5,18.0
